relation_id	relation_name	gene_words	hpoterm_words	words	sentences_before	sentences_after	expectation
RELATION_GENEHPOTERM_journal.pone.0102977.pdf_641_641_31_31_40_41	NFATC2/HP:0005523|Lymphoproliferative disorder	{31}	{40,41}	{Notably,",",mice,deﬁcient,in,NFATC2,showed,hyperproliferation,of,lymphocytes,",",accompanied,by,a,reduction,in,cell,death,and,an,increased,cell,cycle,rate,[,"64,68",—,7l,],",",whereas,NFATC2,—,/,NFATC3,-,double,knock-out,mice,developed,lymphoproliferative,disorder,with,marked,lymphadenopathy,and,splenomegaly,",",decreased,activation-induced,death,and,impaired,Fas,ligand,induction,[,72,],.}	{"Recent studies strongly suggest an important role for the Ca2 + calmodulin/calcineurin/NFAT signaling in tumor development and progression [ 27,28,63 ] , and postulate that NFAT transcription factors may act either as oncogenes or TSG [ 67 ] .","The latter function is assigned to NFATC2 ( alias NFAT ] and NFATp ) , a postulated inhibitor of cell proliferation [ 63 ] , which is signiﬁcantly downregulated in HSTL ( Table S7 , Figure S5 ) ."}	{"Further studies demonstrated that NFATC2 suppresses neoplastic changes in chondrogenesis [ 73 ] and displays pro-apoptotic activity in Burkitt lymphoma [ 74 ] .","Its ectopic expression in NIH3T3 cells results in cell cycle arrest , apoptosis and inhibition of Rasvl2mediated malignant transformation [ 67 ] ."}	0.31
RELATION_GENEHPOTERM_journal.pone.0078170.pdf_63_63_7_7_32_32	CTCF/HP:0001909|Leukemia	{7}	{32}	{ChlP-seq,and,ChlA-PET,data,visualization,Publically,available,CTCF,ChlP-seq,datasets,of,the,ENCODE,consortium,[,42,],were,downloaded,from,UCSC,(,http,:,/,/,genome.ucsc.edu/ENCODE,),for,K562,human,monocytic,leukemia,cells,(,wgEncodeEH002279,),",",HUVEC,human,endothelial,cells,(,wgEncodeEH000054,),and,NHEK,human,epidermal,keratinocytes,(,wgEncodeEH000063,),.}	{"Relative mRNA expression levels were determined using the formula 21 ”‘ ) , where ACt is Ctaargetgene ) — Ct ( , e , e , ence gene ) Like in previous studies on interleukin gene expression in THP-1 cells [ 37,38 ] , in most experiments RPLPO was used as a reference gene for normalization .","However , in HDAC inhibition experiments , where more global effects on gene expression were anticipated , the target genes were normalized to the three reference genes B2M , GAPDH and HPRT1 as described previously [ 41 ] ."}	{"Our own VDR ChlP-seq ( GSE27437 ) and FAIRE-seq datasets ( GSE40075 ) are available at GEO ( www.ncbi.nlm.nih.gov/geo ) .","The Integrative Genomics Viewer ( IGV ) [ 43 ] was used to visualize Ch | P-seq and FAIRE-seq data ."}	0.544
RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0064966.pdf_239_239_2_2_25_27_UNSUP	TBX5/HP:0001629|Ventricular septal defect	{2}	{25,26,27}	{Mutation,of,TBX5,is,the,main,cause,of,Holt-Oram,syndrome,",",a,hereditary,disease,characterized,by,forelimb,and,cardiac,congenital,defects,such,as,atrial,and,ventricular,septal,defect,[,8,],.}	{"In this study , the results also showed that rs3825214 was associated with QT ‘ , ( P = 0.047 , BETA = -19.76 ) but not between rs3825214 and VT. .","As a member of the T-box transcription factor family , TBX5 is important to heart and limb development ."}	{"Moreover , TBX5 is required for the patterning and maturation of the murine cardiac conduction system and is widely expressed in the atrioventricular node and ventricular bundle branches in mice [ 9 , l0 ] .","TBX5 may affect the development of paroxysmal AF , based on the research of a large atypical Holt-Oram syndrome family [ 1 1 ] ."}	0.892
RELATION_GENEHPOTERM_journal.pone.0030393.pdf_14_14_12_12_40_41	EZH2/HP:0012125|Prostate cancer	{12}	{40,41}	{These,results,suggest,that,the,transcriptional,repression,of,the,TIMP,genes,by,EZH2,may,be,a,major,mechanism,to,shift,the,MMPs/T,|,MPs,balance,in,favor,of,MMP,activity,and,thus,to,promote,ECM,degradation,and,subsequent,invasion,of,prostate,cancer,cells,.}	{"Overexpression of EZH2 confers an invasive phenotype on benign prostate epithelial cells ; however , this phenotype is suppressed by cooverexpression of TIMP3 .","EZH2 knockdown markedly reduces the proteolytic activity of MMP — 9 , thereby decreasing the invasive activity of prostate cancer cells ."}	{"Citation : Shin YJ , Kim J .","— ."}	0.322
RELATION_GENEHPOTERM_SCPDFS_24939.pdf_225_225_21_21_25_25	CSAGE/HP:0006765|Chondrosarcoma	{21}	{25}	{CSAGEb,and,CSAGEC,:,5,',RACE,reactions,also,generated,two,additional,splicing,variants,(,CSAGEb,",",CSAGEC,),of,the,CSAGE,gene,from,the,chondrosarcoma,cell,line,FS,.}	{"The predicted proteins are 5.8 and 8.7 kDa in size , respectively .","Despite making polyclonal antibodies to peptide fragments predicted to be antigenic from both ORFS , the predicted proteins have not been detected on Western blotting , although the antibodies speciﬁcally recognize their respective recombinant proteins ( data not shown ) ."}	{"CSAGEb does not have exon 2 , has four extra nucleotides at the beginning of exon 3 , and seven extra nucleotides at the beginning of exon 4 .","CSAGEC has lost four nucleotides at the end of exon 2 and has retained the complete intron between exons 4 and 5 of CSAGEa ( Fig ."}	0.884
RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0057347.pdf_218_218_22_22_13_14_UNSUP	MTHFR/HP:0009830|Peripheral neuropathy	{22}	{13,14}	{In,summary,",",our,study,suggests,that,d4T-associated,acute,pancreatitis,and,/,or,peripheral,neuropathy,are,associated,with,low-degree,TS,expression,and,MTHFR,genotype,associated,with,an,increased,enzymatic,activity,.}	{"Koczor CA , Lewis VV ( 2010 ) Nucleoside reverse transcriptase inhibitor toxicity and mitochondrial DNA .","Expert Opin Drug 1\\\\/Ietab Toxicol 6 : l493 * 1504 ."}	{"There is a plausible pathogenic mechanism for such an association since it is well-known that , in d4T-treated patients , the presence of low-degree TS expression genotype is associated with increased d4T-TP intracellular concentrations and MTHFR genotype associated with an increased enzymatic activity contributes to a decreased TS functionality .","This may be of value in tailoring d4T therapy when needed ."}	0.858
RELATION_GENEHPOTERM_journal.pone.0099437.pdf_439_439_28_28_35_36	filaggrin/HP:0001047|Atopic dermatitis	{28}	{35,36}	{Palmer,CN,",",Irvine,AD,",",Terron-Kwiatkowski,A,",",Zhao,Y,",",Liao,H,",",et,al.,(,2006,),Common,loss-of-function,variants,of,the,epidermal,barrier,protein,filaggrin,are,a,major,predisposing,factor,for,atopic,dermatitis,.}	{"ThyssenJP , Linneberg A , Carlsen BC , JohansenJD , Engkilde K , et al. ( 2011 ) A possible association between a dysfunctional skin barrier ( filaggrin null-mutation status ) and diabetes : a cross ~ sectional study .","BMJ Open 1 : e000062 ."}	{"Nat Genet 38 : 441 * 6 .","Nlildner 1 \\\\ ’ I , Jin J , Eckhart L , Kezic S , Gruber F , et al. ( 2010 ) Knockdown of filaggrin impairs diffusion barrier function and increases UV sensitivity in a human skin model ."}	0.52
RELATION_GENEHPOTERM_journal.pone.0085584.pdf_546_546_23_23_26_26	nestin/HP:0002861|Melanoma	{23}	{26}	{Florenes,VA,",",Holm,R,",","l\\\\/Iyklebost",O,",",Lendahl,U,",",Fodstad,O,(,1994,),Expression,of,the,neuroectodermal,intermediate,filament,nestin,in,human,melanomas,.}	{"You H , Kim YI , Im SY , Suh-Kim H , Paek SH , et al. ( 2005 ) lmmunohistochemical study of central neurocytoma , subependymoma , and suhependymal giant cell astrocytoma . ]","Neurooncol 74 : 148 ."}	{"Cancer Res 54 : 3544356 .","Brychtova S , Fiuraskova N1 , Hlobilkova A , Brychta T , Hirnak ] ( 2007 ) Nestin expression in cutaneous melanomas and melanocytic nevi . ]"}	0.75
RELATION_GENEHPOTERM_journal.pone.0038503.pdf_27_27_46_48_12_12	brain-derived_neurotrophic_factor/HP:0002099|Asthma	{46,47,48}	{12}	{Some,studies,reported,that,Speciﬁc,diseases,[,4,],’,Such,as,asthma,[,5,],’,idiopathic,pulmonary,TRPC6,was,mainly,localized,to,proximal,dendrites,and,the,axon,arterial,hypertension,(,IPAH,),[,6,],’,Chronic,Obstructive,pulmonary,hillock,and,involved,in,the,brain-derived,neurotrophic,factor,disease,(,COPD,),[,7,],and,so,On,’,.}	{"mgeS _ In C_eHu1ar local and channel function may contribute to the pathogenesis of kidney environments , TRPCs have diverse functions including mechan - disease Via a dysregulated Ca2 + inﬂux [ 19 ] ical and taste sensing [ 3 ] as well as maintaining ion homeostasis .","Moreover TRPCS are widespread in many tissues including the ReCemg ’ T11 ; 1 ; f : CS have dmwndmori and $ o : amljntlon Efcause central nervous system ( CNS ) , and play as important regulators mutate S are Connect ‘ : to t 6 pm Op V510 Ogy an some during the development [ 20,21 ] ."}	{.,"_ ( BDNH-mediated growth cone tuning , neuron survival and spine TRPCs genes encode subunits that form ion channels in formation [ 20 22 23 ] many types of cells [ 8,9,10 ] ."}	0.838
RELATION_GENEHPOTERM_journal.pone.0092596.pdf_812_812_17_17_28_28	CD133/HP:0002861|Melanoma	{17}	{28}	{Rappa,G,",",Fodstad,O,",",Lorico,A,(,2008,),The,stem,eell,~,associated,antigen,CD133,(,Prominin-1,),is,a,molecular,therapeutic,target,for,metastatic,melanoma,.}	{"Proc Natl Acad Sci U S A 105 : l026 — l031 .","8 ."}	{"Stem Cells 26 : 3008 — 3017 .","9 ."}	0.34
RELATION_GENEHPOTERM_journal.pone.0051716.pdf_40_40_58_58_42_42	CD4/HP:0002861|Melanoma	{58}	{42}	{In,melanoma,",",tumour-reactive,CD4,T,cells,have,also,been,associated,with,a,good,clinical,outcome,[,13,],",",and,more,recently,the,same,group,showed,that,tumour,speciﬁc,CD4,T,cells,were,present,in,at,least,20,%,of,metastatic,melanomas,",",and,suggested,that,the,infusion,of,TIL,(,Tumour,Inﬁltrating,Lymphocytes,),populations,containing,CD4,speciﬁc,T,cells,could,enhance,the,efﬁcacy,of,adoptive,cell,therapy,[,14,],.}	{"Furthermore , it has been demonstrated in a mouse model that only tumour-reactive CD4 + T cells have been found to ensure efficient effector CTLs recruitment at the tumour site [ 1 1 ] .","From a clinical standpoint , a high density of tumour-inﬁltrating CD4 + Th1 cells has been recently shown as a good prognostic marker in colorectal cancer patients emphasizing the role of these cells in cancer immunosurveillance [ 12 ] ."}	{"In the same line of thought , it has been demonstrated in a melanoma patient that the adoptive cell transfer of CD4 T cells speciﬁc for NYESO-l antigen induced durable clinical remission and led to endogenous responses against non-targeted tumour antigens , suggesting the stimulation of immune responses by transferred CD4 T cells [ 15 ] .","In the ﬁeld of peptide vaccination , it has been documented twenty years ago , in a mouse model , that the generation of a strong CD8 response against a LCMV-derived peptide depended on the presence of CD4 helper T cells [ 16 ] ."}	0.628
RELATION_GENEHPOTERM_journal.pone.0098998.pdf_740_740_14_14_23_23	N-cadherin/HP:0100008|Schwannoma	{14}	{23}	{Nlartiaﬁez,T,",",Lamarca,A,",",Casals,N,",",Gella,A,(,2013,),N-cadherin,expression,is,regulated,l,),y,UTP,in,schwannoma,cells,.}	{"Von Kiigelgen ( 2006 ) Pharmacological profiles of cloned mammalian P2Y » receptor subtypes .","Pharmacol Ther 110 ( 3 ) :415 — 432 ."}	{"Purinergic Signal 9 ( 2 ) :259 * 270 .","Kennedy C , Burnstock G ( 1985 ) ATP produces vasodilation via P1 purinoceptors and vasoconstriction via P2 purinoceptors in the isolated rabbit central ear artery ."}	0.93
RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0059436.pdf_353_353_24_24_28_29_UNSUP	CCDC103/HP:0012265|Ciliary dyskinesia	{24}	{28,29}	{PanizziJR,",",Becker-Heck,A,",",Castleman,VH,",",Al,~,1,"\\\\",’,Iutairi,DA,",",Liu,Y,",",et,al.,(,2012,),CCDC103,mutations,cause,primary,ciliary,dyskinesia,l,),y,disrupting,assembly,of,ciliary,dynein,arms,.}	{"Nat Genet 43 : 79484 .","23 ."}	{"Nat Genet 44 : 7144719 .","24 ."}	0.99
RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0074012.pdf_374_374_23_23_19_20_UNSUP	B12/HP:0100543|Cognitive impairment	{23}	{19,20}	{Moore,E,",",Mander,A,",",Ames,D,",",Carne,R,",",Sanders,K,et,al.,(,2012,),Cognitive,impairment,and,vitamin,B12,:,a,review,.}	{"PubMed : 22627695 .","12 ."}	{"Int Psychogeriatr ( .","( 2012 ) ) PubMed : 22221769 ."}	0.804
RELATION_GENEHPOTERM_SUP_MAP_journal.pntd.0000460.pdf_166_166_12_12_1_2_UNSUP	CD/HP:0000505|Visual impairment	{12}	{1,2}	{o,Visual,Impairment,:,combines,both,Blindness,and,Low,Vision,(,|,CD,—,10,visual,impairment,categories,1-5,),.}	{"o Blindness : visual acuity of less than 3/60 ( 20/400 ) , or a visual ﬁeld loss to less than 10 ° from fixation in the better eye with best possible correction ( | CD — 10 visual impairment categories 3 , 4 , and 5 ) .","o Low Vision : visual acuity of less than 6/18 ( 20/60 ) but equal to or better than 3/60 in the better eye with best possible correction ( | CD — 10 visual impairment categories 1 and 2 ) ."}	{"P YIE www .","p | osntds.org necessary to have estimates of the number of people dying from the disease or living with the disability for a given year ."}	0.554
RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0021193.pdf_461_461_10_10_20_21_UNSUP	rhodopsin/HP:0000510|Retinitis pigmentosa	{10}	{20,21}	{Tam,BN1,",",Nloritz,OL,(,2006,),Characterization,of,rhodopsin,P23H-induced,retinal,degeneration,in,a,Xenopus,laevis,model,of,retinitis,pigmentosa,.}	{"J Cell Sci 115 : 290742918 .","15 ."}	{"Invest Ophthalmol Vis Sci 47 : 323443241 .","16 ."}	0.93
RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_40400.pdf_203_203_30_30_39_39_UNSUP	ALL/HP:0001909|Leukemia	{30}	{39}	{Jampel,syndrome,(,Fontaine,et,al.,",",1996,),B,cell,lymphoma,(,Dierlamm,et,al.,",",1996,),T,cell,ALL,(,Carrol,et,al.,",",1990,),Childhood,ALL,(,Gerard,et,al.,",",1997,),Congenital,leukemia,(,Mayer,et,al.,",",1995,),Ulnar,ray,limb,defect,(,Gurrieri,et,al.,",",1995,),Asthma,(,Levitt,et,al.,",",1995,),Inherited,deafness,(,Leon,et,al.,",",1992,),Congenital,leukemia,(,Mayer,et,al.,",",1995,),Large-cell,lymphoma,(,Wlodarska,et,al.,",",1995,),Myelodysplastic,syndrome,(,Kroef,et,al.,",",1997,),Schizophrenia,(,Arolt,et,al.,",",1996,),Retinitis,pigmentosa,(,Shugart,et,al.,",",1995,),Polycystic,kidney,disease,(,Guay-Woodford,et,al.,",",1995,)}	{"Myelodysplastic syndrome ( Jondeau et al. , 1996 ) Schwartz .","— ."}	{"Note .","Human deacetyltransferase homologues have been identiﬁed and mapped as described in the text ."}	0.728
RELATION_GENEHPOTERM_journal.pone.0003833.pdf_374_374_20_20_30_32	HTRA1/HP:0007868|Age-related macular degeneration	{20}	{30,31,32}	{Cameron,DJ,",",Yang,Z,",",Gibbs,D,",",Chen,H,",",Kaminoh,Y,",",et,al.,(,2007,),HTRA1,variant,confers,similar,risks,to,geographic,atrophy,and,neovascular,age-related,macular,degeneration,.}	{"Science 314 : 992 — 993 .","28 ."}	{"Cell Cycle 6 : 1122 — 1l25 .","29 ."}	0.574
RELATION_GENEHPOTERM_journal.pone.0097165.pdf_39_39_32_32_17_18	TLR4/HP:0000819|Diabetes mellitus	{32}	{17,18}	{A,hyperglycemic,environment,of,at,least,11.2,mM,glucose,",",which,is,the,diagnostic,reference,value,for,diabetes,mellitus,",",and,the,presence,of,CML,and,free,fatty,acid,elevate,TLR2,and,TLR4,levels,in,monocytes,",",glomeruli,",",and,proximal,tubules,in,diabetic,nephropathy,",",and,in,the,cultured,rat,renal,proximal,tubular,cell,line,NRK-52E,[,19,],",",[,20,],",",[,21,],.}	{"The TLRs which are sensors for pathogen-associated molecular patterns common to bacterial components also recognize extracellular matrix degradation products , fatty acids , and AGE , and the recognition ﬁnally results in cytokine production in leukocytes and blood endothelial cells [ 11 ] , [ 12 ] , [ 13 ] , [ 14 ] , [ 15 ] .","Basically , grampositive bacterial components like lipoteichoic acid are recognized by TLR2 and gram-negative bacterial components like lipopolysaccharide ( LPS ) are recognized by TLR4 , and further LPS from the periodontal pathogen Par ] ; / zyromonas gingizxalis binds both TLR2 and TLR4 [ 16 ] , [ 17 ] , [ 18 ] ."}	{"The TLR ligand engagement gives rise to production of proinﬂammatory cytokines like tumor necrosis factor-or ( TNF-oz ) and interleukin ( IL ) -6 , and also production of anti-inﬂammatory cytokines like transforming growth factor-B ( TGF-B ) , and the cytokines ﬁnally promote an overproduction of mesangial matrix , such as type I collagen [ 12 ] , [ 13 ] , [ 22 ] , [ 23 ] , [ 24 ] .","However , there"}	0.768
RELATION_GENEHPOTERM_journal.pone.0065488.pdf_420_420_10_10_24_25	CD8/HP:0001370|Rheumatoid arthritis	{10}	{24,25}	{Previous,studies,have,linked,CXCR6,expression,by,CD4,+,and,CD8,+,T,cells,to,IFN-Y,but,not,IL-4,expression,in,graftversushostinduced,hepatitis,and,rheumatoid,arthritis,[,"20,28",],.}	{"CXCR6 deﬁciency seems to be compensated by other chemokine receptors in this experimental colitis model .","Indeed , multiple chemokine receptors are reported to recruit colitigenic CD4 + T cells into the site of inﬂammation in CD patients [ 9 , l0 ] ."}	{"Our data also demonstrate that the frequency of IFN-Y-producing cells is higher in the CXCR6 + CD4 + subset compared to its CXCR6 + counterpart in the inﬂamed colon .","However , the most striking difference was observed in the IL-17A expression proﬁles ."}	0.81
RELATION_GENEHPOTERM_journal.pgen.1002334.pdf_253_253_83_83_35_35	HS/HP:0010522|Dyslexia	{83}	{35}	{Band,CNV,Sample,Cohort,Type,count,Inheritance,count,count,count,chr7,69876932,70546042,6691,10,7q1,1.22,duplication,1,102,Dyslexia,HS,1,paternal,o,o,o,chr7,110381300,110851860,470560,7q31,.1,deletion,3437,Dyslexia,non,HS,102,paternal,2,o,o,chr8,11373083,11434911,61828,8p23,.1,deletion,1012,Dyslexia,HS,16,maternal,o,o,o,chr9,6348644,6740836,392192,9p24,.1,deletion,1004,Dyslexia,non,HS,11,paternal,o,o,o,chr9,1,9098781,9098780,9p24,deletion,3381,D,non,HS,3,de,novo,o,15,o,chr11,121813520,134447248,12633728,11q24.1-q25,deletion,2597,ID,non,HS,33,de,novo,o,15,o,chr18,1,15313807,15313806,18p11,.21,duplication,2492,D,non,HS,1,de,novo,o,4,o,chr9,73827781,79830447,6002666,9q21,.13,deletion,3413,D,non,HS,1,de,novo,o,4,o,chr3,196825112,197208742,383630,3q29,deletion,3331,D,HS,o,NA,o,2,1,chr6,161747330,162612669,865339,6q26,deletion,2562,D,non,HS,o,maternal,o,2,o,chr6,162129914,162555946,426032,6q26,deletion,2548,D,non,HS,48,paternal,o,2,o,chr9,218822,3742630,3523808,9p24,deletion,2615,D,non,HS,1,de,novo,o,2,o,chr3,71242809,77832202,6589393,3p13,deletion,2509,D,non,HS,o,de,novo,o,1,o,chr3,127000260,131353408,4353148,3q21,.3,duplication,2237,D,non,HS,1,NA,o,1,o,chr6,107959196,111971187,4011991,6q21,deletion,2644,D,non,HS,o,de,novo,o,1,o,chrX,146437800,147110597,672797,Xq27,duplication,2643,D,non,HS,6,NA,o,1,o,chrY,6895278,7233586,338308,Yp11,.2,duplication,2580,D,non,HS,2,NA,o,1,o,chr1,76466419,77200494,734075,1p31,.1,duplication,3399,D,non,HS,o,maternal,o,o,o,chr1,90483825,90786224,302399,1p22,.2,duplication,1799,D,non,HS,48,NA,o,o,o,chr1,235537560,237086860,1549300,1q43,deletion,2518,D,non,HS,2,NA,o,o,o,chr10,128662416,129042087,379671,10q26,.2,deletion,1402,D,non,HS,23,maternal,o,o,o,chr11,22232079,25091772,2859693,11p14,.3,deletion,1613,D,non,HS,2,de,novo,o,o,o,chr13,95576502,96051348,474846,13q31,.3,q32,.2,deletion,2175,ID,non,HS,3,NA,o,o,o,chr14,40428504,40755943,327439,14q21,.1,duplication,3322,D,non,HS,89,NA,o,o,1,chr15,80767738,100147041,19379303,15q25,duplication,2522,D,non,HS,36,paternal,or,o,o,o}	{"Cont .","Gene Control DECIPHER DGV Chr Start End Size Chr ."}	{"de novo chr17 34089604 34566438 476834 17q12 duplication 72 D HS 4 NA o o o chr18 50965716 52820402 1854686 18q21 duplication 1164 D non HS 37 de novo o o o chr19 60032498 61147051 1114553 19q13 .42 deletion 3262 D non HS 24 de novo o o o chr2 153753287 183588035 29834748 2q24 .3 q32 .1 duplication 2559 D non HS 5 de novo o o o chr2 188179827 188853079 673252 2q32 .1 duplication 2522 D non HS 1 paternal or o o o","de novo chr3 50846910 58424157 7577247 3p21 .31 p14 .3 duplication 3448 ID non HS 54 de novo o o o chr3 62489781 63320060 832020 3p14 .2 duplication 3445 D non HS 413 paternal o o o chr3 137464270 137768886 304616 3q22 .3 deletion 3349 D non HS 25 NA o o o chr4 7148184 7818626 670442 4p16 .1 duplication 2488 D non HS 2 NA o o o chr4 43534966 45590689 2055723 4p13 deletion 1318 D non HS o paternal o o o chr4 57346833 86106712 28759879 4q12q21 .33 duplication 2154 ID non HS 2 de novo o o o chr4 152300259 152723977 423718 4q31 .3 deletion 699 D non HS 9 de novo o o o chr5 28427525 28630668 203143 5p14 .1 deletion 2569 D non HS 4 NA o o o chr5 98793016 98851760 58744 5q21 .1 deletion 1519 D HS 1 NA o o o chr5 156526018 164133824 7607806 5q33 .3 q34 duplication 3448 ID non HS 1 de novo o o o chr6 92767349 92988105 220756 6q16 .1 deletion 3316 D non HS 15 NA o o o chr7 45180992 45274014 93022 7p13 deletion 3296 D HS 1 paternal or o o 1"}	0.988
